hours,p_seed,p_int,e_pep,irreversibility
48.28857715430862,0.9745010065536491,0.5144248537534309,0.2542621201741424,0.7457378798258576
48.480961923847694,0.9752083512337321,0.5240295702983122,0.24914145679566446,0.7508585432043355
48.673346693386776,0.9758965594288224,0.5336165446888355,0.2440382759126122,0.7559617240873878
48.86573146292585,0.9765661222580155,0.5431787533894351,0.23895586828917545,0.7610441317108245
49.05811623246493,0.9772175196970337,0.5527092456395714,0.23389749331654913,0.7661025066834508
49.25050100200401,0.9778512207492673,0.5622011634658681,0.22886636892989565,0.7711336310701044
49.44288577154308,0.9784676836191487,0.5716477611202133,0.22386566181127643,0.7761343381887236
49.635270541082164,0.979067355887462,0.5810424238287921,0.21889847793624606,0.7811015220637539
49.82765531062124,0.9796506746882203,0.5903786857442455,0.21396785351817812,0.7860321464818218
50.02004008016032,0.9802180668867649,0.5996502470013843,0.20907674640026366,0.7909232535997364
50.212424849699396,0.9807699492587565,0.6088509897860144,0.2042280279405524,0.7957719720594476
50.40480961923848,0.9813067286697593,0.617974993336354,0.19942447543043132,0.8005755245695687
50.59719438877755,0.9818288022551317,0.6270165478070087,0.1946687650816864,0.8053312349183136
50.789579158316634,0.9823365575999584,0.6359701669364728,0.18996346561178232,0.8100365343882177
50.98196392785571,0.9828303729187777,0.644830599470365,0.1853110324513675,0.8146889675486325
51.17434869739479,0.9833106172348751,0.6535928393040527,0.18071380259227987,0.8192861974077201
51.366733466933866,0.9837776505589295,0.6622521343197031,0.17617399008863016,0.8238260099113699
51.55911823647295,0.9842318240668185,0.6708039939040772,0.17169368221789308,0.828306317782107
51.75150300601202,0.9846734802763939,0.6792441951443223,0.16727483630346157,0.8327251636965385
51.943887775551104,0.9851029532230684,0.6875687877095883,0.16291927719482507,0.8370807228051749
52.13627254509018,0.985520568634054,0.695774097436283,0.15862869539653418,0.8413713046034659
52.32865731462926,0.9859266441011116,0.7038567286441884,0.1544046458324056,0.8455953541675945
52.521042084168336,0.9863214892516844,0.7118135652193001,0.150248547227092,0.849751452772908
52.71342685370742,0.9867054059182965,0.7196417705071605,0.14616168208318633,0.8538383179168136
52.90581162324649,0.9870786883061085,0.7273387860674735,0.14214519722851446,0.8578548027714855
53.09819639278557,0.9874416231585373,0.7349023293469812,0.1382001049051676,0.8617998950948325
53.29058116232465,0.98779448992085,0.742330390332834,0.13432728436920052,0.8656727156307995
53.482965931863724,0.9881375609016545,0.7496212272530693,0.1305274839677208,0.8694725160322792
53.675350701402806,0.9884711014322206,0.7567733613942756,0.1268013236583629,0.8731986763416371
53.86773547094188,0.9887953700235662,0.763785571109114,0.12314929793483818,0.8768507020651618
54.06012024048096,0.9891106185212596,0.7706568850881158,0.11957177912137529,0.8804282208786247
54.25250501002004,0.9894170922578879,0.7773865749711082,0.11606902099839636,0.8839309790016037
54.44488977955912,0.9897150302031548,0.7839741473738018,0.11264116272167947,0.8873588372783205
54.637274549098194,0.9900046651115715,0.7904193354045435,0.1092882329975211,0.8907117670024789
54.829659318637276,0.9902862236677175,0.7967220897450713,0.1060101544769915,0.8939898455230085
55.02204408817635,0.9905599266290435,0.8028825693673483,0.10280674833325631,0.8971932516667437
55.21442885771543,0.990825988966206,0.8089011319563011,0.09967773898705676,0.9003222610129432
55.40681362725451,0.9910846200009145,0.8147783241055596,0.09662275894680869,0.9033772410531913
55.59919839679359,0.9913360235412907,0.8205148713502181,0.09364135373131016,0.9063586462686899
55.791583166332664,0.9915803980147304,0.8261116680972196,0.09073298684476153,0.9092670131552385
